customer_id,first_name,last_name,gender,past_3_years_bike_related_purchases,DOB,job_title,job_industry_category,wealth_segment,deceased_indicator,owns_car,tenure,address,postcode,state,country,property_valuation,,,,,,Rank,Value
4273,Theresa,Cowper,Female,99,8/24/1976,Accountant III,Manufacturing,Mass Customer,N,No,3,88 Mifflin Pass,2529,NSW,Australia,10,0.46,0.46,0.575,0.48875,271,271,1.06
4274,Philbert,Raraty,Male,48,6/28/1956,Executive Secretary,Manufacturing,Mass Customer,N,No,6,10 Dexter Park,2177,NSW,Australia,9,1.06,1.06,1.325,1.12625,274,274,1.051875
4275,Egon,Ortells,Male,35,6/11/1976,Structural Engineer,Manufacturing,Affluent Customer,N,No,13,3 Sundown Hill,2168,NSW,Australia,9,0.84,0.84,1.05,1.05,274,274,1.051875
4276,Dahlia,Shovlar,Female,90,3/7/1966,Environmental Specialist,n/a,Affluent Customer,N,Yes,7,655 Glendale Trail,3976,VIC,Australia,3,0.98,1.225,1.53125,1.53125,274,274,1.051875
4277,Timi,Duny,Female,70,3/12/1953,Office Assistant II,Telecommunications,High Net Worth,N,No,6,39192 Glendale Alley,2092,NSW,Australia,12,1.01,1.01,1.2625,1.2625,274,274,1.051875
4278,Dominick,Asher,Male,50,10/6/1962,Research Associate,Health,Affluent Customer,N,Yes,5,7307 Lake View Crossing,3804,VIC,Australia,9,0.48,0.6,0.75,0.75,278,278,1.05
4279,Raye,Roo,Female,64,3/7/1976,Database Administrator I,Financial Services,Mass Customer,N,Yes,16,1199 Express Plaza,3046,VIC,Australia,9,1.06,1.325,1.65625,1.4078125,278,278,1.05
4280,Becka,Hacon,Female,81,7/3/1965,General Manager,Financial Services,Affluent Customer,N,No,17,1 Namekagon Point,3791,VIC,Australia,9,0.44,0.44,0.55,0.55,278,278,1.05
4281,Cirillo,Frossell,Male,7,10/14/1968,Graphic Designer,n/a,Mass Customer,N,No,6,602 Meadow Vale Lane,2111,NSW,Australia,12,1.07,1.07,1.3375,1.136875,278,278,1.05
4282,Verla,Dumingos,Female,26,9/18/1971,Design Engineer,Telecommunications,Mass Customer,N,Yes,10,6784 Spohn Alley,3021,VIC,Australia,8,1.03,1.2875,1.2875,1.094375,282,282,1.04921875
4283,Sherrie,Godleman,Female,37,4/2/1978,Associate Professor,Manufacturing,Mass Customer,N,No,19,67 Shelley Crossing,3350,VIC,Australia,2,0.89,0.89,0.89,0.7565,282,282,1.04921875
4284,Dexter,Shutle,Male,81,1/5/1959,Quality Control Specialist,n/a,Mass Customer,N,No,17,07 Dayton Court,4005,QLD,Australia,7,0.43,0.43,0.5375,0.456875,284,284,1.046875
4285,Konstanze,Hovie,Female,88,1/9/1967,Pharmacist,Health,Mass Customer,N,No,11,351 Sunfield Lane,4370,QLD,Australia,7,0.95,0.95,1.1875,1.009375,285,285,1.04125
4286,Bink,Bentje,Male,3,3/23/1957,Payment Adjustment Coordinator,Financial Services,High Net Worth,N,Yes,19,8427 Moulton Place,2680,NSW,Australia,3,0.57,0.7125,0.7125,0.7125,285,285,1.04125
4287,Taber,Szymon,Male,70,4/22/1947,Senior Sales Associate,Argiculture,Affluent Customer,N,No,13,984 Del Sol Junction,4659,QLD,Australia,8,0.41,0.41,0.41,0.41,287,287,1.04
4288,Debbi,Dannatt,Female,2,12/28/1958,Technical Writer,n/a,Affluent Customer,N,No,6,3 Pepper Wood Hill,4218,QLD,Australia,10,0.44,0.44,0.55,0.55,287,287,1.04
4289,Giana,Staresmeare,Female,96,4/20/1976,Account Representative IV,Retail,Affluent Customer,N,Yes,9,8737 Scoville Center,2770,NSW,Australia,7,0.63,0.7875,0.984375,0.984375,289,289,1.0375
4290,Morton,Petkens,Male,50,11/13/1990,Account Coordinator,Manufacturing,High Net Worth,N,Yes,10,385 Montana Place,3012,VIC,Australia,1,0.89,1.1125,1.1125,1.1125,289,289,1.0375
4291,Vittoria,Whitney,Female,95,6/3/1981,Research Assistant I,n/a,High Net Worth,N,No,12,3 Surrey Court,2019,NSW,Australia,11,0.52,0.52,0.65,0.65,291,291,1.0359375
4292,Paquito,Atwood,Male,15,7/30/1972,Nuclear Power Engineer,Manufacturing,Affluent Customer,N,No,9,2 Magdeline Street,3199,VIC,Australia,8,0.63,0.63,0.63,0.63,291,291,1.0359375
4293,Dimitri,Tribbeck,Male,89,12/7/1958,Chief Design Engineer,n/a,Affluent Customer,N,No,20,93235 Hoard Trail,3165,VIC,Australia,6,0.74,0.74,0.925,0.925,291,291,1.0359375
4294,Shelli,Bartholomaus,Female,88,5/11/1963,Associate Professor,Health,Mass Customer,N,Yes,6,356 Carberry Avenue,3082,VIC,Australia,7,0.72,0.9,1.125,0.95625,291,291,1.0359375
4295,Kermit,Lebond,Male,36,2/1/1980,Financial Advisor,Financial Services,Mass Customer,N,No,4,71 Ludington Center,4208,QLD,Australia,8,0.96,0.96,0.96,0.816,295,295,1.03125
4296,Biddie,Gorce,Female,68,1/30/1988,Senior Financial Analyst,Financial Services,Mass Customer,N,Yes,5,2116 Continental Terrace,2795,NSW,Australia,7,0.82,1.025,1.025,0.87125,295,295,1.03125
4297,Rupert,Marrow,Male,73,8/8/1970,,Property,High Net Worth,N,No,19,2 7th Way,2760,NSW,Australia,8,0.55,0.55,0.55,0.55,297,297,1.030625
4298,Geoff,Sitford,Male,97,2/27/1965,Account Executive,Financial Services,Mass Customer,N,Yes,4,7 Elgar Road,2148,NSW,Australia,8,0.46,0.575,0.71875,0.6109375,297,297,1.030625
4299,Ange,Chitham,Female,91,2/14/1991,,Argiculture,Mass Customer,N,No,10,00003 Hoffman Pass,2560,NSW,Australia,8,0.78,0.78,0.975,0.82875,297,297,1.030625
4300,Tiphanie,Blackader,Female,59,10/8/1947,Physical Therapy Assistant,Retail,Mass Customer,N,No,17,71 Stone Corner Avenue,2007,NSW,Australia,11,0.53,0.53,0.6625,0.563125,297,297,1.030625
4301,Zollie,Crinidge,Male,39,1/10/1988,Systems Administrator I,Retail,Mass Customer,N,Yes,10,0 Esker Avenue,4019,QLD,Australia,5,0.96,1.2,1.2,1.02,297,297,1.030625
4302,Daisy,Pollen,Female,97,8/9/1993,Cost Accountant,Financial Services,Mass Customer,N,No,7,61825 Debs Terrace,3167,VIC,Australia,9,0.67,0.67,0.8375,0.711875,302,302,1.03
4303,Emelen,Bidnall,Male,79,8/5/1981,Systems Administrator IV,Health,Affluent Customer,N,Yes,11,11 Oak Terrace,2026,NSW,Australia,12,1.06,1.325,1.65625,1.65625,302,302,1.03
4304,Linette,Boman,Female,56,5/20/1949,Account Executive,n/a,Affluent Customer,N,No,11,7 Michigan Hill,2076,NSW,Australia,11,0.4,0.4,0.5,0.5,304,304,1.025
4305,Manya,Abramovici,Female,42,7/17/1955,Quality Engineer,Financial Services,High Net Worth,N,Yes,13,8 Randy Park,4214,QLD,Australia,8,0.75,0.9375,0.9375,0.9375,304,304,1.025
4306,Brynna,Tivers,Female,81,8/9/1974,Recruiting Manager,Financial Services,Mass Customer,N,No,6,0 Mayfield Parkway,4272,QLD,Australia,7,0.6,0.6,0.75,0.6375,304,304,1.025
4307,Art,Carolan,Male,1,11/9/1954,Marketing Manager,n/a,Affluent Customer,N,Yes,11,57903 Hanson Parkway,2570,NSW,Australia,9,0.75,0.9375,1.171875,1.171875,304,304,1.025
4308,Alfi,Sabbins,Female,63,6/12/1959,,Financial Services,High Net Worth,N,Yes,18,763 Ridgeway Place,2344,NSW,Australia,3,0.48,0.6,0.6,0.6,304,304,1.025
4309,Loleta,Aberdalgy,Female,45,2/15/1981,Occupational Therapist,Health,Mass Customer,N,No,11,99 Westend Court,2287,NSW,Australia,6,0.87,0.87,0.87,0.7395,304,304,1.025
4310,Aldric,Birney,Male,21,8/19/1971,,Manufacturing,Mass Customer,N,Yes,14,5 Caliangt Center,2546,NSW,Australia,6,0.85,1.0625,1.0625,0.903125,310,310,1.02265625
4311,Natividad,Balducci,Female,39,2/7/1991,,Property,High Net Worth,N,Yes,10,4472 Washington Junction,3206,VIC,Australia,11,0.4,0.5,0.625,0.625,310,310,1.02265625
4312,Claudine,Dymick,Female,28,12/13/1965,Design Engineer,Health,Mass Customer,N,No,5,31675 Corry Way,3977,VIC,Australia,5,0.93,0.93,0.93,0.7905,312,312,1.02
4313,Seamus,Cains,Male,61,12/15/1989,Teacher,Manufacturing,High Net Worth,N,No,7,4882 Dakota Center,2305,NSW,Australia,8,0.76,0.76,0.76,0.76,312,312,1.02
4314,Guss,Karim,Male,95,11/24/1968,Senior Sales Associate,Manufacturing,Mass Customer,N,No,7,4 Warner Circle,2227,NSW,Australia,11,0.57,0.57,0.7125,0.605625,312,312,1.02
4315,Julietta,Setchfield,Female,73,1/31/1992,Operator,n/a,High Net Worth,N,Yes,3,4 Manufacturers Crossing,4170,QLD,Australia,8,0.86,1.075,1.075,1.075,312,312,1.02
4316,Roch,Symson,Female,96,5/13/1978,Office Assistant I,Manufacturing,High Net Worth,N,No,18,016 Westport Park,3073,VIC,Australia,9,0.73,0.73,0.9125,0.9125,312,312,1.02
4317,Audry,Fann,Female,3,10/17/1957,Pharmacist,Health,Mass Customer,N,Yes,15,19 Debs Parkway,3029,VIC,Australia,6,0.7,0.875,0.875,0.74375,312,312,1.02
4318,Cecelia,Cisar,Female,20,3/26/1985,,Property,Mass Customer,N,Yes,15,665 Sachs Way,4212,QLD,Australia,7,0.78,0.975,0.975,0.82875,312,312,1.02
4319,Clari,Voas,Female,74,7/28/1955,Human Resources Assistant II,Health,Affluent Customer,N,Yes,14,4110 Mifflin Center,2127,NSW,Australia,8,0.73,0.9125,0.9125,0.9125,312,312,1.02
4320,Zach,Hedman,Male,87,9/11/1981,Analyst Programmer,Financial Services,Affluent Customer,N,Yes,4,62 Spaight Center,2566,NSW,Australia,9,0.52,0.65,0.8125,0.8125,320,320,1.015625
4321,Paxon,Roomes,Male,78,11/6/1976,Information Systems Manager,n/a,High Net Worth,N,Yes,7,3 Express Lane,3021,VIC,Australia,7,0.77,0.9625,0.9625,0.9625,320,320,1.015625
4322,Parnell,Lamprey,Male,23,4/8/1977,Engineer III,Financial Services,High Net Worth,N,No,12,7353 Mallard Junction,2165,NSW,Australia,6,0.98,0.98,0.98,0.98,322,322,1.0125
4323,Honey,Gosdin,Female,0,11/29/1981,Software Engineer I,Property,Mass Customer,N,No,17,066 Warner Trail,2582,NSW,Australia,9,1.08,1.08,1.35,1.1475,322,322,1.0125
4324,Sonny,McCart,Male,35,8/27/1992,Account Representative I,Manufacturing,High Net Worth,N,No,9,52752 Barby Hill,3020,VIC,Australia,9,0.88,0.88,1.1,1.1,324,324,1.01
4325,Rozamond,Turtle,U,69,,Legal Assistant,IT,Mass Customer,N,Yes,3,57025 New Castle Street,3850,VIC,Australia,3,0.9,1.125,1.125,0.95625,324,324,1.01
4326,Deirdre,Burgoine,Female,14,1/8/1955,Programmer III,Health,High Net Worth,N,No,7,0 Stoughton Park,3000,VIC,Australia,1,0.7,0.7,0.7,0.7,326,326,1.009375
4327,Haleigh,,Female,17,5/19/1952,Senior Sales Associate,Financial Services,Mass Customer,N,Yes,18,49 Jana Point,4503,QLD,Australia,4,0.68,0.85,0.85,0.7225,326,326,1.009375
4328,Aldridge,Poskitt,Male,84,2/10/1982,VP Sales,n/a,Mass Customer,N,No,12,7 Fordem Point,4161,QLD,Australia,5,1.01,1.01,1.2625,1.073125,326,326,1.009375
4329,Zechariah,McReidy,Male,32,7/22/1978,Technical Writer,Manufacturing,High Net Worth,N,No,21,797 Westend Street,4207,QLD,Australia,6,0.45,0.45,0.45,0.45,329,329,1
4330,Carry,Costi,Female,32,11/26/1972,Senior Developer,Property,Mass Customer,N,No,11,5316 Farwell Hill,2800,NSW,Australia,4,0.7,0.7,0.7,0.595,329,329,1
4331,Alon,,Male,17,6/23/1999,Accountant IV,n/a,Affluent Customer,N,No,9,770 Crest Line Parkway,4218,QLD,Australia,3,0.51,0.51,0.51,0.51,329,329,1
4332,Ahmed,Pickthorne,Male,46,12/25/1959,Marketing Manager,n/a,High Net Worth,N,Yes,15,50 American Street,2147,NSW,Australia,9,0.93,1.1625,1.453125,1.453125,329,329,1
4333,Nil,Shirer,Male,64,9/27/1997,Librarian,Entertainment,Mass Customer,N,Yes,7,4793 Mcbride Pass,3013,VIC,Australia,8,0.55,0.6875,0.6875,0.584375,329,329,1
4334,Erhard,O'Moylane,Male,33,5/27/1978,Media Manager I,Retail,Affluent Customer,N,Yes,9,01124 Dottie Lane,3630,VIC,Australia,2,0.52,0.65,0.65,0.65,334,334,0.99875
4335,Vitia,Axtens,Female,62,8/8/1945,Financial Advisor,Financial Services,Mass Customer,N,Yes,15,42681 Carey Alley,2011,NSW,Australia,10,0.6,0.75,0.9375,0.796875,334,334,0.99875
4336,Haskell,Moxted,Male,81,8/27/1943,Civil Engineer,Manufacturing,Mass Customer,N,No,7,2941 Talisman Alley,2145,NSW,Australia,9,0.65,0.65,0.8125,0.690625,334,334,0.99875
4337,Ebony,Conrad,Female,8,10/24/1999,Environmental Tech,Financial Services,Mass Customer,N,Yes,16,990 Hoffman Avenue,3029,VIC,Australia,7,0.55,0.6875,0.6875,0.584375,334,334,0.99875
4338,Lincoln,Boler,Male,53,1/24/1976,Chief Design Engineer,n/a,Affluent Customer,N,No,14,5 Summer Ridge Court,3207,VIC,Australia,8,0.74,0.74,0.74,0.74,338,338,0.99609375
4339,Vladimir,Westmerland,Male,18,6/19/1956,,Manufacturing,Mass Customer,N,Yes,18,102 Charing Cross Terrace,2640,NSW,Australia,4,0.99,1.2375,1.2375,1.051875,338,338,0.99609375
4340,Kylynn,Drowsfield,Female,80,3/28/1975,Editor,n/a,High Net Worth,N,Yes,7,5 Trailsway Avenue,3059,VIC,Australia,9,1.07,1.3375,1.671875,1.671875,338,338,0.99609375
4341,Nicole,Ruckhard,Female,93,10/9/1969,Human Resources Manager,Health,Affluent Customer,N,Yes,17,23694 Leroy Place,4560,QLD,Australia,3,0.77,0.9625,1.203125,1.203125,341,341,0.99
4342,Celestina,Lethardy,Female,38,12/11/1968,Software Consultant,IT,Mass Customer,N,Yes,11,53 Memorial Street,3163,VIC,Australia,10,1.08,1.35,1.6875,1.434375,341,341,0.99
4343,Tannie,Petrakov,Male,84,11/27/1951,Data Coordiator,IT,Affluent Customer,N,No,10,691 Valley Edge Alley,4078,QLD,Australia,6,0.42,0.42,0.525,0.525,341,341,0.99
4344,Bessy,Saladin,Female,22,12/22/1939,VP Marketing,Manufacturing,Mass Customer,N,Yes,16,60073 Pankratz Pass,4075,QLD,Australia,10,0.88,1.1,1.375,1.16875,341,341,0.99
4345,Diego,Van den Broek,Male,17,9/28/1964,Business Systems Development Analyst,Manufacturing,Affluent Customer,N,Yes,13,8 Schlimgen Drive,4055,QLD,Australia,7,0.43,0.5375,0.5375,0.5375,345,345,0.988125
4346,Lucilia,Minshall,Female,71,4/15/1952,,IT,Mass Customer,N,Yes,7,0237 Mallard Place,2750,NSW,Australia,8,0.96,1.2,1.2,1.02,345,345,0.988125
4347,Cissiee,Pollington,Female,43,7/21/1941,Associate Professor,Property,Mass Customer,N,Yes,7,69710 Northfield Center,2256,NSW,Australia,9,0.55,0.6875,0.859375,0.73046875,345,345,0.988125
4348,Eddy,Sturch,Male,22,2/11/1961,Software Consultant,Financial Services,High Net Worth,N,Yes,17,1 Kinsman Crossing,4158,QLD,Australia,6,0.47,0.5875,0.5875,0.5875,345,345,0.988125
4349,Caron,Kezar,Female,11,8/8/1953,Social Worker,Health,Mass Customer,N,No,5,40553 Rigney Avenue,2835,NSW,Australia,1,1.08,1.08,1.08,0.918,349,349,0.9875
4350,Sandor,Stirland,Male,67,5/26/1981,Web Developer IV,Manufacturing,High Net Worth,N,No,12,48578 Farmco Park,3235,VIC,Australia,10,0.42,0.42,0.525,0.525,349,349,0.9875
4351,Gallagher,Bromell,Male,18,12/2/1956,Assistant Manager,n/a,Mass Customer,N,No,17,91634 Badeau Crossing,4556,QLD,Australia,8,0.75,0.75,0.75,0.6375,349,349,0.9875
4352,Murial,Bulloch,Female,59,10/1/1964,,Financial Services,Mass Customer,N,No,13,391 Old Shore Lane,2011,NSW,Australia,6,0.53,0.53,0.53,0.4505,349,349,0.9875
4353,Delinda,Ech,Female,74,10/21/1944,Environmental Specialist,Argiculture,Mass Customer,N,Yes,17,28 Golf View Terrace,3101,VIC,Australia,10,0.84,1.05,1.3125,1.115625,349,349,0.9875
4354,Hussein,Tapenden,Male,19,10/19/1953,Pharmacist,Health,Affluent Customer,N,Yes,12,0197 Sachs Avenue,2747,NSW,Australia,8,0.83,1.0375,1.0375,1.0375,349,349,0.9875
4355,Giulietta,Garbott,Female,59,2/27/2002,Technical Writer,n/a,Affluent Customer,N,Yes,14,48297 Stuart Circle,3810,VIC,Australia,5,0.54,0.675,0.675,0.675,355,355,0.984375
4356,Kaylyn,Jakaway,Female,45,7/30/1980,Registered Nurse,Health,Affluent Customer,N,No,10,67 Heath Circle,2290,NSW,Australia,8,0.49,0.49,0.49,0.49,356,356,0.9828125
4357,Brynn,Goodyear,Female,30,11/10/1944,Human Resources Manager,Health,Mass Customer,N,Yes,11,3 Sheridan Lane,3075,VIC,Australia,7,0.68,0.85,0.85,0.7225,356,356,0.9828125
4358,Otis,,Male,59,1/11/1971,Electrical Engineer,Manufacturing,Affluent Customer,N,No,12,04 Oakridge Plaza,2075,NSW,Australia,11,0.55,0.55,0.6875,0.6875,358,358,0.98
4359,Tamas,Swatman,U,65,,Assistant Media Planner,Entertainment,Affluent Customer,N,No,5,78 Clarendon Drive,4551,QLD,Australia,8,0.66,0.66,0.66,0.66,358,358,0.98
4360,Pace,Clemonts,Male,99,7/28/1990,Media Manager IV,Retail,High Net Worth,N,No,10,335 Cambridge Hill,3122,VIC,Australia,7,0.94,0.94,1.175,1.175,358,358,0.98
4361,Tracy,Andrejevic,U,71,,Programmer II,IT,Mass Customer,N,Yes,11,5675 Burning Wood Trail,3030,VIC,Australia,7,1.02,1.275,1.275,1.08375,361,361,0.9775
4362,Muffin,Grigolon,Male,7,10/31/1979,Senior Editor,Telecommunications,Mass Customer,N,No,12,4597 Marcy Point,2232,NSW,Australia,10,1.02,1.02,1.275,1.08375,361,361,0.9775
4363,Allsun,Biner,Female,67,12/26/1997,Nurse Practicioner,Financial Services,Mass Customer,N,Yes,10,9 Walton Way,2641,NSW,Australia,2,0.66,0.825,0.825,0.70125,361,361,0.9775
4364,Kenneth,Elleyne,Male,13,9/3/1957,Technical Writer,Financial Services,Mass Customer,N,No,13,27429 Dottie Plaza,3145,VIC,Australia,11,1.02,1.02,1.275,1.08375,361,361,0.9775
4365,Clotilda,Southers,Female,62,11/8/1999,Computer Systems Analyst II,Financial Services,Mass Customer,N,Yes,15,42 Donald Hill,2323,NSW,Australia,4,0.81,1.0125,1.0125,0.860625,361,361,0.9775
4366,Augustus,Bourley,Male,60,8/17/1981,,Health,Affluent Customer,N,No,18,3 Hoepker Parkway,4152,QLD,Australia,10,0.99,0.99,1.2375,1.2375,366,366,0.975
4367,Daisi,Tinwell,Female,84,12/24/1971,Business Systems Development Analyst,Financial Services,Mass Customer,N,No,11,19561 Express Street,2777,NSW,Australia,8,0.77,0.77,0.9625,0.818125,366,366,0.975
4368,Gerik,Woodroof,Male,18,6/13/1959,Paralegal,Financial Services,High Net Worth,N,Yes,9,41 Kropf Road,3175,VIC,Australia,7,0.8,1,1,1,366,366,0.975
4369,Claresta,MacConnulty,Female,6,10/1/1957,Recruiting Manager,n/a,Mass Customer,N,Yes,20,0516 Fremont Point,2026,NSW,Australia,9,0.97,1.2125,1.515625,1.28828125,366,366,0.975
4370,Arty,Fontelles,Male,50,10/21/1994,Help Desk Technician,IT,High Net Worth,N,No,4,7872 South Junction,3197,VIC,Australia,4,1,1,1,1,370,370,0.97
4371,Giulia,Hazart,Female,57,8/2/1978,Help Desk Technician,n/a,Mass Customer,N,No,11,81 Donald Parkway,4218,QLD,Australia,11,0.41,0.41,0.5125,0.435625,371,371,0.96875
4372,Whit,Emloch,Male,30,8/20/1963,Food Chemist,Health,Mass Customer,N,Yes,6,105 Carpenter Court,2220,NSW,Australia,9,0.69,0.8625,1.078125,0.91640625,372,372,0.966875
4373,Rowan,Summerly,Male,4,7/5/1974,Librarian,Entertainment,Mass Customer,N,No,9,58231 Tomscot Plaza,2209,NSW,Australia,10,1.01,1.01,1.2625,1.073125,372,372,0.966875
4374,Ian,Rabat,Male,54,8/4/1975,Web Designer I,Financial Services,Affluent Customer,N,No,11,3 Loeprich Point,3204,VIC,Australia,11,0.43,0.43,0.5375,0.5375,372,372,0.966875
4375,Agneta,McAmish,U,66,,Structural Analysis Engineer,IT,Mass Customer,N,No,15,5773 Acker Way,4207,QLD,Australia,6,0.82,0.82,0.82,0.697,375,375,0.96
4376,Reginald,Jermy,Male,7,9/12/1960,Director of Sales,n/a,High Net Worth,N,Yes,20,540 Katie Street,4128,QLD,Australia,8,0.8,1,1,1,375,375,0.96
4377,Link,Gorini,Male,60,11/9/1974,,IT,High Net Worth,N,No,10,9495 Jenna Way,4600,QLD,Australia,2,0.68,0.68,0.68,0.68,375,375,0.96
4378,Harriet,Brattan,Female,81,12/3/1986,Human Resources Assistant I,Financial Services,High Net Worth,N,No,2,66 Ruskin Parkway,3579,VIC,Australia,1,1.08,1.08,1.35,1.35,378,378,0.95625
4379,Sada,Branton,Female,34,6/24/1974,Nuclear Power Engineer,Manufacturing,Affluent Customer,N,No,14,9736 Mitchell Pass,3199,VIC,Australia,6,0.73,0.73,0.73,0.73,378,378,0.95625
4380,Jenelle,Mc-Kerley,Female,40,1/23/1942,Data Coordiator,Financial Services,Mass Customer,N,Yes,16,9 Springview Terrace,4068,QLD,Australia,5,0.84,1.05,1.05,0.8925,378,378,0.95625
4381,Gabrila,Toopin,Female,7,1/14/1963,Junior Executive,Manufacturing,Mass Customer,N,No,12,1914 Oakridge Place,2456,NSW,Australia,6,0.57,0.57,0.57,0.4845,378,378,0.95625
4382,Almira,Mangion,Female,4,1/24/1996,VP Product Management,Financial Services,Affluent Customer,N,Yes,2,179 Anzinger Center,2230,NSW,Australia,12,0.85,1.0625,1.328125,1.328125,382,382,0.95
4383,Arty,Strudwick,Male,85,1/31/1964,Data Coordiator,Health,Mass Customer,N,Yes,8,62 Melrose Court,2211,NSW,Australia,10,0.42,0.525,0.65625,0.5578125,382,382,0.95
4384,Alexa,Dillet,Female,65,10/5/1944,Product Engineer,Entertainment,Affluent Customer,N,No,17,84650 Novick Point,2261,NSW,Australia,7,0.87,0.87,0.87,0.87,382,382,0.95
4385,Palmer,Heaven,Male,82,5/18/1995,Staff Scientist,Financial Services,Affluent Customer,N,Yes,9,5 Hoard Parkway,3754,VIC,Australia,6,0.68,0.85,1.0625,1.0625,382,382,0.95
4386,Porter,Buckenhill,Male,46,6/14/1954,Help Desk Operator,Manufacturing,High Net Worth,N,Yes,9,376 Talmadge Street,4124,QLD,Australia,7,0.6,0.75,0.75,0.75,386,386,0.945625
4387,Kizzee,Kemston,Female,11,9/29/1961,,Health,Mass Customer,N,No,13,5979 Green Ridge Way,2767,NSW,Australia,8,0.87,0.87,0.87,0.7395,386,386,0.945625
4388,Isadora,Ducker,Female,15,8/25/1973,Account Executive,n/a,Affluent Customer,N,Yes,8,2972 Holy Cross Crossing,3153,VIC,Australia,5,1.02,1.275,1.275,1.275,386,386,0.945625
4389,Giffie,Offill,Male,51,3/2/1993,Structural Engineer,Telecommunications,Affluent Customer,N,No,5,89 Riverside Court,4740,QLD,Australia,3,0.87,0.87,0.87,0.87,386,386,0.945625
4390,Fara,Sarath,Female,75,6/30/1948,Quality Control Specialist,n/a,Mass Customer,N,No,22,540 Forest Run Plaza,2168,NSW,Australia,7,0.47,0.47,0.47,0.3995,386,386,0.945625
4391,Carolann,Raatz,Female,25,2/26/1979,Chief Design Engineer,n/a,High Net Worth,N,No,21,817 Bunker Hill Place,3977,VIC,Australia,6,0.6,0.6,0.6,0.6,386,386,0.945625
4392,Tamar,Windmill,Female,92,8/28/1939,Senior Editor,Manufacturing,Affluent Customer,N,No,10,4669 Troy Place,2207,NSW,Australia,10,0.55,0.55,0.6875,0.6875,386,386,0.945625
4393,Kipp,Stockport,Male,36,12/10/1982,Data Coordiator,Retail,Mass Customer,N,Yes,6,02 Roth Drive,2022,NSW,Australia,11,0.72,0.9,1.125,0.95625,386,386,0.945625
4394,Packston,Wackett,Male,10,4/26/1950,Quality Engineer,Financial Services,Mass Customer,N,No,19,7 Northridge Court,3192,VIC,Australia,9,0.77,0.77,0.9625,0.818125,386,386,0.945625
4395,Hanson,Eastes,Male,74,5/20/1990,,Manufacturing,Mass Customer,N,Yes,5,5735 Starling Plaza,3056,VIC,Australia,9,0.9,1.125,1.40625,1.1953125,395,395,0.94
4396,Demetria,Bausor,Female,73,12/22/1961,Assistant Media Planner,Entertainment,Mass Customer,N,Yes,9,97 Transport Plaza,2097,NSW,Australia,12,0.7,0.875,1.09375,0.9296875,396,396,0.9375
4397,Lura,Fawdrie,Female,66,1/17/2002,VP Sales,Health,Mass Customer,N,Yes,4,67183 Anniversary Parkway,4211,QLD,Australia,3,0.9,1.125,1.125,0.95625,396,396,0.9375
4398,Nora,Anselm,Female,84,1/5/1961,,Entertainment,High Net Worth,N,Yes,15,2 Emmet Parkway,4342,QLD,Australia,5,0.73,0.9125,1.140625,1.140625,396,396,0.9375
4399,Estevan,Eastment,Male,54,8/9/1942,Environmental Specialist,Health,Mass Customer,N,Yes,21,61926 Tomscot Hill,2019,NSW,Australia,8,0.96,1.2,1.2,1.02,396,396,0.9375
4400,Aloysius,Glowacz,Male,72,3/24/1979,Financial Advisor,Financial Services,Affluent Customer,N,No,18,07 Susan Lane,2232,NSW,Australia,10,0.62,0.62,0.775,0.775,396,396,0.9375
4401,Bastien,Ibbeson,Male,53,11/4/1976,Software Consultant,IT,Mass Customer,N,No,12,43094 Kedzie Pass,2487,NSW,Australia,5,0.83,0.83,0.83,0.7055,401,401,0.935
4402,Otha,Langworthy,Female,91,1/20/1967,Senior Financial Analyst,Financial Services,Mass Customer,N,Yes,13,678 Lyons Trail,3130,VIC,Australia,10,1.02,1.275,1.59375,1.3546875,401,401,0.935
4403,Gannie,Bargh,Male,56,2/13/1955,Analyst Programmer,n/a,Mass Customer,N,Yes,13,1832 Burning Wood Place,3201,VIC,Australia,7,0.67,0.8375,0.8375,0.711875,401,401,0.935
4404,Dwayne,Doel,Male,80,1/21/1978,Cost Accountant,Financial Services,Affluent Customer,N,Yes,17,5642 Debs Terrace,2223,NSW,Australia,11,0.89,1.1125,1.390625,1.390625,401,401,0.935
4405,Leese,Huckleby,Female,67,9/10/1977,Help Desk Operator,Manufacturing,High Net Worth,N,Yes,16,73 Riverside Trail,3777,VIC,Australia,7,0.83,1.0375,1.0375,1.0375,405,405,0.93
4406,Dodi,Kiggel,Female,5,8/15/1980,,Financial Services,Mass Customer,N,Yes,13,05 Everett Trail,2114,NSW,Australia,11,0.63,0.7875,0.984375,0.83671875,405,405,0.93
4407,Kippar,Brimilcome,Male,21,11/29/1938,Graphic Designer,Health,Mass Customer,N,No,19,082 Welch Lane,2089,NSW,Australia,11,1.06,1.06,1.325,1.12625,405,405,0.93
4408,Corinna,Beretta,Female,24,2/29/1996,Programmer III,Health,High Net Worth,N,No,12,72 Mccormick Circle,3023,VIC,Australia,7,1.07,1.07,1.07,1.07,408,408,0.9296875
4409,Laurie,Odlin,Female,75,3/8/1983,Social Worker,Health,High Net Worth,N,No,10,15669 Arizona Trail,3194,VIC,Australia,10,0.9,0.9,1.125,1.125,409,409,0.925
4410,Mair,Erett,Female,15,12/5/1957,Speech Pathologist,n/a,Affluent Customer,N,No,18,79 Armistice Parkway,2117,NSW,Australia,7,0.73,0.73,0.73,0.73,409,409,0.925
